,dataset,participant,muscle,test 00,test 01,test 02,test 03,test 04,test 05,test 06,test 07,test 08,test 09,test 10,test 11,test 12,test 13,test 14,test 15
840,Patrick_2013,125,lower trapezius,0.4180612905407969,0.2872051949326543,0.5524348366759967,0.25069037856154996,0.1912215891926103,0.15118554448154783,0.22309299238111077,0.14915603522092627,0.23604968137524499,0.3412396486655841,0.10157496587677088,0.20782454984754076,0.07263227397422879,0.09486243757683309,0.35031149954832647,
841,Patrick_2013,125,middle deltoid,0.2546082177328939,0.26756868859045063,0.27184862744151755,0.2737476856488103,0.27184168993574953,0.2508106548338257,0.04119655911227857,0.07494609396916989,0.3412572969039164,0.23997474294483562,0.06215410272885108,0.2652769051195426,0.14813617002765242,0.07839013231819797,0.252812650843875,
842,Patrick_2013,125,middle trapezius,0.20969361160399444,0.24698672502051758,0.14492932154153557,0.11495598964076041,0.13896471034321467,0.16387028813084947,0.05958351082075717,0.029990491577058295,0.06956022969946812,0.15889270351554197,0.08543292349588762,0.1399851115932192,0.04713033892259497,0.023301486128930363,0.16665843017599566,
843,Patrick_2013,125,pectoralis major,0.1013299919619353,0.022689054702243094,0.03580241803543214,0.2922379522277955,0.12300941827032232,0.02809983244643297,0.3627750369951783,0.4107059860060703,0.02710633810521138,0.020044782719796705,0.20369660210196472,0.0317069494064493,0.2819846421408758,0.3703470319197996,0.09282028116077695,
844,Patrick_2013,125,posterior deltoid,0.14890720777617575,0.5069457664305163,0.24075740929854772,0.09323843588895428,0.10935872791955296,0.4455715109413188,0.06789352957288851,0.04748368026745305,0.22128879798054538,0.3714511967163063,0.23961675509943597,0.2544474619126371,0.16451529238985,0.03571922706382197,0.2064882175177308,
845,Patrick_2013,125,serratus anterior,0.5478006893294347,0.07166875052837261,0.39558641091500607,0.5892035440572906,0.5336173515168039,0.06227942685266767,0.13270187625170793,0.2828742719883184,0.3137854814153577,0.09900918486416643,0.07060142936227867,0.4803572205835588,0.06776337990067097,0.4779023784343382,0.6122278721981992,
846,Patrick_2013,125,subscapularis,0.05656968880081044,0.18437407980453546,0.04980362489367412,0.04835460866061156,0.04742163069988269,0.12663401556922285,0.07233025150245029,0.04694231783298108,0.056291590531643634,0.06671145539509303,0.1279748554867431,0.037130647861768576,0.09519076939561373,0.03292157354008635,0.056414372326980704,
847,Patrick_2013,125,supraspinatus,0.5056838905260159,0.3252755377030638,0.22244829347743542,0.10364688239892043,0.4191087127792178,0.1723174865180955,0.022185532886098997,0.10606213251596201,0.09329765752702873,0.08840650971173594,0.04174295661733449,0.35664583075821954,0.22619632122391203,0.07984029917374516,0.4558925928689615,
848,Patrick_2013,125,upper trapezius,0.4973170739854398,0.22453236960701625,0.42239584369304667,0.4121407664227532,0.3819042479346119,0.12063706367649303,0.017540462903123926,0.15380410964261215,0.25997348835878414,0.17337509718163702,0.04575896721240696,0.4098128799066441,0.1768702938418087,0.16209576452271246,0.4445055375809547,
849,Patrick_2013,126,anterior deltoid,0.18077712822790254,0.02432076730647481,0.06344539785652588,0.5014736981471956,0.4070651268180086,0.02572699198375257,0.035176016081966015,0.2871135044982463,0.2300333304883679,0.09114387891774867,0.009191380897400389,0.28279215764853977,0.012182629396160436,0.4172314505019705,0.3682044065271702,
850,Patrick_2013,126,infraspinatus,0.05760153562574576,0.0686439787954112,0.08482781680876939,0.08195718698517707,0.05062082457996353,0.03364028748695218,0.03279628740589868,0.05354274318889258,0.048767341437416845,0.06688505731852865,0.011585579495842574,0.04953096025391112,0.01522369021617097,0.038514931744395776,0.13012437046911873,
851,Patrick_2013,126,latissimus dorsi,0.10800887161879226,0.10989722168005497,0.11673393588471881,0.12273753059827877,0.10359796516802669,0.1363179621427181,0.19672550240668954,0.27319902245792504,0.12815740980447524,0.19209317500515538,0.602999845462028,0.10087008179726999,0.22122414383520905,0.09708863854372712,0.07071792111840847,
852,Patrick_2013,126,lower trapezius,0.38781156180528814,0.5234038475322756,0.669384786269421,0.43412860274119575,0.42980465045882055,0.3134419915318759,0.2342929671011289,0.13089590220473976,0.3472758844522259,0.3963913314974213,0.0792331964723485,0.4022964005186403,0.11154563608631281,0.023610455704433066,0.48204309569266895,
853,Patrick_2013,126,middle deltoid,0.4319435416734792,0.20154414246327113,0.4454127235181451,0.21899342993220086,0.3324478627286283,0.2225784501695379,0.026560833251354252,0.032502842624420346,0.1633416170505851,0.1245606265588421,0.014062915393714225,0.2659893798917887,0.10195182196392591,0.11580803899268165,0.29490524520189565,
854,Patrick_2013,126,middle trapezius,0.4733389049226078,0.500592807191285,0.5912149609984463,0.4545802221383724,0.45070763393053614,0.49201759582641047,0.08581622884722458,0.056490744546300715,0.722698886332316,0.578544647737281,0.19951969875274922,0.32777654474737267,0.10489131540148391,0.05912432791836645,0.6485118182284727,
855,Patrick_2013,126,pectoralis major,0.0063674393783977705,0.005725057852630041,0.006346194853103968,0.014184351984281125,0.008162115121766518,0.006989719101584626,0.11088450758780237,0.15836184916982235,0.005792041638024143,0.005802754571984621,0.01816277628712614,0.006856932154786494,0.04388692968559524,0.10894460785541743,0.007497100859999073,
856,Patrick_2013,126,posterior deltoid,0.1996993127918775,0.4185564772369025,0.29812614942911453,0.06348534840814346,0.17497161192873448,0.5079752646421954,0.08201067153834975,0.027091151418242376,0.2276869319216809,0.26372716254071815,0.19872551338696523,0.20046843912307757,0.13063729518922296,0.02164123302888193,0.14272127586950142,
857,Patrick_2013,126,serratus anterior,0.48108058267008125,0.026191593889958308,0.6862856040424021,0.8407534005188062,0.6818683791998444,0.019862990014121992,0.20912239734799737,0.25221994063429515,0.19331569894814515,0.04815326598087568,0.040269223703757455,0.6172162826200722,0.049872947969359864,0.8211886731718401,0.6841133219486442,
858,Patrick_2013,126,subscapularis,0.34463569195114524,0.3292524054920025,0.33880691956659137,0.2898747650468676,0.34503035575939045,0.32100395488373074,0.20222568191525675,0.07498388485021328,0.18281160057449844,0.1783227026147359,0.2548256667479288,0.2590936151207474,0.1291009054751168,0.0465410459552205,0.3325801052920762,
859,Patrick_2013,126,supraspinatus,0.34920556700960165,0.2505655778757216,0.2365304426052555,0.28566496256534646,0.29052225191482095,0.2973306937101167,0.01509357162449976,0.07047869138020901,0.2089434133563186,0.11754916449947592,0.02657143052460754,0.28544485640714,0.11488962775786807,0.16390145845322449,0.29537476883583647,
860,Patrick_2013,126,upper trapezius,0.41964881590901776,0.22929850477222044,0.37873811708376515,0.40044609558052247,0.38924030745038135,0.1881542434351671,0.024160447894960142,0.08591469251881524,0.22470993643399462,0.09155761269761258,0.03776692672220065,0.34809738612244867,0.07839752824794859,0.20866662757747914,0.42453571945627877,
861,Patrick_2013,127,anterior deltoid,0.1831564198624452,0.04013545484756338,0.030426030713938894,0.23242163947193986,0.2564571148729484,0.02984743366720542,0.011294434281048694,0.21399784694962387,0.16087599767450295,0.11942273587756222,0.017833365338280997,0.1935324603046705,0.017131322067672927,0.2698098276988274,0.13650186511283666,
862,Patrick_2013,127,infraspinatus,0.08237923151016235,0.11543417265582505,0.0898633158518144,0.10406420208954135,0.09973436709857599,0.03452589226831622,0.09019841894070314,0.08746231346427194,0.09818381425572335,0.08760929457397494,0.015876885546317786,0.058284008524710516,0.0172710857044752,0.059749719119491174,0.1340848503039111,
863,Patrick_2013,127,latissimus dorsi,0.03883564115565827,0.04977539014245933,0.05300623524036386,0.05534524250864731,0.061551028130583725,0.07842601978928279,0.08753364289772991,0.09660149676656185,0.021772659652561407,0.02865855081121093,0.09754689680383244,0.043148267346761304,0.06461188185835028,0.058157774435038403,0.03488150005582152,
864,Patrick_2013,127,lower trapezius,0.09176599228784615,0.2190714692135871,0.2873989510086833,0.16027179016498164,0.11046537553522397,0.1321719910417461,0.1711938102219204,0.09102340750614038,0.11932777288710275,0.22004679324447363,0.11384537949837875,0.12058375246590507,0.11052393956272381,0.07543637085293194,0.1337229347702655,
865,Patrick_2013,127,middle deltoid,0.3770662923775035,0.19861703428064612,0.2589277799070565,0.24697673900833692,0.3596838652289717,0.22280957816604574,0.021479760896406363,0.03902402357856246,0.26474486693077615,0.29646919120484616,0.07813955244076619,0.35416775358595837,0.13948879510603027,0.08654175875508287,0.3442363214587704,
866,Patrick_2013,127,middle trapezius,0.19968291217029904,0.16186479127987108,0.1830538803283906,0.23245375620724718,0.2211669332794592,0.11179438520396058,0.16827125136179957,0.09568745291953798,0.27218940215818666,0.42088072296185397,0.06301384896253444,0.20507214101836008,0.08581605844578606,0.10715855365159425,0.24314422349020162,
867,Patrick_2013,127,pectoralis major,0.013448722503911666,0.012683806128398005,0.017541749000724007,0.01842289083616861,0.0156169068765986,0.01626256711978091,0.08368790729280737,0.12672354817505363,0.014285413763724959,0.01413441533638877,0.027802429771855527,0.01575921365417748,0.04023841832903668,0.13111015400936238,0.015689452304915065,
868,Patrick_2013,127,posterior deltoid,0.21641417842757116,0.3078386094129275,0.1702216492027056,0.13644791121867436,0.19876630537747447,0.3981075498848434,0.12430800781382349,0.05679450282854669,0.256165738485866,0.31567800261743323,0.13795999887940183,0.21977208069105267,0.1511771844319587,0.016487534116471095,0.22619125096615786,
869,Patrick_2013,127,serratus anterior,0.13263372306015425,0.015263283414372964,0.23104471785951194,0.21554831648074757,0.19244358359306069,0.01385584854308361,0.04097510206313212,0.14673304168866133,0.1429641391306936,0.14370286711606847,0.011671487623223321,0.15374654755133513,0.016113819892294372,0.22551499735613773,0.203402902291102,
870,Patrick_2013,127,subscapularis,0.04650070600091881,0.08773991526807483,0.08727048593480223,0.17877232969398577,0.6910788993380969,0.40668110539122093,0.038382811691770206,0.2576407517120324,0.04480081257752941,0.05934532943096873,0.051788547611448424,1.040432123806437,0.04687146433624315,0.1822084652148742,0.06447815421077369,
871,Patrick_2013,127,supraspinatus,0.11457724116063711,0.07801261039611262,0.06077785420297856,0.07591423285406934,0.08601327377250494,0.056486267456579316,0.02164885257555574,0.013081587321301984,0.0631513213939032,0.04875178149196156,0.012786343070932536,0.08704742653996722,0.03496253925245308,0.017102134358634436,0.10220666276884756,
872,Patrick_2013,127,upper trapezius,0.44973898004145313,0.3815522843575427,0.3126628114621681,0.3782188766483568,0.5205985201130834,0.18252891643658972,0.011429385933495694,0.015778897617826408,0.2683475203143217,0.15413426965304827,0.02052842977329533,0.3781016257991806,0.030374987269851446,0.06167844181520604,0.5115115316192612,
873,Romain2017,0,anterior deltoid,0.00047131340536352693,,,0.00044207595439012574,0.00042973052532084343,9.551906776879482e-06,,,0.0002372945594347591,1.2528247029468701e-05,2.147756065367413e-05,,,0.0003726420024642734,,
874,Romain2017,0,infraspinatus,0.00014754864059633935,,,0.00017465736203771132,0.0001662226112713314,8.297498937351483e-05,,,0.00011709969184779575,0.00018415862763358336,1.0703724108830108e-05,,,6.606737739278266e-05,,
875,Romain2017,0,middle deltoid,0.00015830245903909114,,,0.0001359953357132363,0.0001502330043219225,6.5098942810758e-05,,,0.00011977511605327018,2.69668353804569e-05,1.9383377644062015e-05,,,3.351920927128437e-05,,
876,Romain2017,0,pectoralis major,1.1570158955523305e-05,,,6.304729793357349e-05,2.094120429649335e-05,2.6871076495800648e-05,,,8.408207827154345e-06,1.0534766176828397e-05,5.11630961099798e-05,,,7.888420009844497e-05,,
877,Romain2017,0,posterior deltoid,8.207253659393803e-05,,,5.0754049663484034e-05,7.598297275710362e-05,0.00026771382326409664,,,8.719693916133543e-05,0.00016088396237232878,1.4423546903008568e-05,,,9.286420186731752e-06,,
878,Romain2017,0,subscapularis,3.95899945813801e-05,,,4.196492312027851e-05,3.1972096252362713e-05,0.0005106231405925885,,,0.0002187085281084958,0.0002355579991004607,8.78225025898795e-05,,,5.586126710281679e-05,,
879,Romain2017,0,supraspinatus,0.00042191263178733895,,,0.00025771921969253397,0.00045342323916309606,0.0003603661413394679,,,0.00024784284158892357,0.00016272940595515165,3.1585308490213094e-05,,,0.00011339347720110524,,
880,Romain2017,0,upper trapezius,0.0003809914977206763,,,0.00029953927150819394,0.0003476472778443977,0.0001113192774647897,,,0.00024927621169958374,3.60306039645833e-05,1.075067069933969e-05,,,0.00016226678154411273,,
881,Romain2017,1,anterior deltoid,0.0006025325341598514,,,0.0002601273973182393,0.0002652804698247605,1.645389624179285e-05,,,0.00014432547398273202,1.958032422782787e-05,1.2266197447710223e-05,,,9.273658999339308e-05,,
882,Romain2017,1,infraspinatus,4.774306779092079e-05,,,0.00010380527065925038,2.4272653840814015e-05,3.2671114205461486e-06,,,6.976858594877375e-05,9.435754199832757e-05,1.3102823702318365e-06,,,2.8578856247614942e-05,,
883,Romain2017,1,middle deltoid,0.00018663181850359138,,,0.0001275087675292137,0.0001576791284074513,7.990222006748203e-05,,,0.00010693360675760817,5.51241314764283e-05,7.4404035984725915e-06,,,1.576203103667625e-05,,
884,Romain2017,1,pectoralis major,6.196465143459648e-06,,,1.5267918653580003e-05,5.365359735224248e-06,4.102024706516102e-06,,,9.275625431261929e-06,7.839108921388452e-06,0.00010452198803911053,,,8.350329998189377e-05,,
885,Romain2017,1,posterior deltoid,0.00019313044471351885,,,0.0001458356026306471,0.0002448596523480846,0.0003800453631439604,,,0.000173061591035507,0.00025603579187239106,3.13324619648188e-05,,,1.1091975837827547e-05,,
886,Romain2017,1,subscapularis,1.650226236927199e-05,,,7.341311617639917e-06,4.0505332995167294e-05,4.641995804946362e-05,,,1.7022780838066664e-05,3.1385448312382746e-05,1.8985324110187265e-05,,,5.132005929773045e-06,,
887,Romain2017,1,supraspinatus,0.0005891375281977812,,,0.0006417048944315695,0.000587251601254067,0.000592711674832088,,,0.00043726437613707936,0.0001862858251056469,6.789385033339852e-05,,,0.00026951630093502275,,
888,Romain2017,1,upper trapezius,0.00018418071536352375,,,0.00015240390731736893,0.00014122121306335734,0.00011013709935053764,,,0.00014590952657570343,2.421511842470319e-05,2.494615296193108e-05,,,0.0001462447205057387,,
889,Romain2017,2,anterior deltoid,0.00041808747204532447,,,0.0006422121501006896,0.0004035826851569549,2.1728531298635833e-05,,,0.00013615831750627663,3.501969869424124e-05,9.959907424219618e-06,,,0.00040114989604167825,,
890,Romain2017,2,infraspinatus,8.789373711761268e-05,,,0.0001843809769735978,9.39325032471159e-05,0.00014425762180344384,,,0.00018300210478843664,0.0003172494407716534,3.661443311369877e-05,,,5.442866898172993e-05,,
891,Romain2017,2,middle deltoid,0.0001902064860090129,,,0.0001994738268608439,0.00022082665324571726,9.914962552614008e-05,,,0.00017893841217856584,7.405824221163893e-05,1.0187856205126864e-05,,,2.2474396036411018e-05,,
892,Romain2017,2,pectoralis major,9.389736926231676e-06,,,1.5827846183905934e-05,9.377722317354138e-06,6.737248336891073e-06,,,5.866455474842969e-06,5.452313164372668e-06,0.00011164211156618523,,,0.00031200401722412474,,
893,Romain2017,2,posterior deltoid,0.00012059854769650576,,,7.400587800280962e-05,0.00023905370596134985,0.0002692856617748584,,,0.0003229297250516975,0.00031623548889724294,9.32878286812819e-06,,,1.5300673835195255e-05,,
894,Romain2017,2,subscapularis,2.9391175600839832e-05,,,4.767092956512043e-05,4.49687106401376e-05,0.0003592182110234624,,,2.9962373783552326e-05,5.5824530656004835e-05,2.9845391449191387e-05,,,2.9088694832622926e-05,,
895,Romain2017,2,supraspinatus,0.00018673868771360065,,,0.00023256432835211017,0.00017834297027722592,0.00024391240328593377,,,0.0002526014459815895,0.00022650272744127758,1.0425657137279458e-05,,,0.00013517714846758528,,
896,Romain2017,2,upper trapezius,0.000565521902094933,,,0.0006488370052518417,0.0006967967122634128,0.0003264845365564473,,,0.00038452284417708093,7.290050874343052e-05,5.975385300579401e-06,,,0.00042130024283993685,,
897,Romain2017,3,anterior deltoid,0.000301589604957357,,,0.00021695921022548933,0.0002217889405830141,1.0649489838117289e-05,,,0.00013226139744510935,0.00017208708047794873,2.2656162308659586e-05,,,0.00016144819662101023,,
898,Romain2017,3,infraspinatus,0.00016400549147428106,,,9.551541129589381e-05,0.0001646979456426508,0.00012110787602372232,,,0.0002207612044804255,0.00011031173031762192,0.00045659057513895875,,,0.00021394681711220303,,
899,Romain2017,3,middle deltoid,0.0003577859649556615,,,0.00025448079524299826,0.0003434767032784316,3.4670941008623574e-05,,,0.0004158162008575967,0.00020862363799268539,4.806060227269501e-05,,,9.470310030066196e-05,,
900,Romain2017,3,pectoralis major,1.9888865057659887e-05,,,0.0001322630361386595,1.4465216273617274e-05,1.2700430624585058e-05,,,1.3079180546766285e-05,1.3598785222250254e-05,2.7033117230150382e-05,,,0.00015308414865543554,,
901,Romain2017,3,posterior deltoid,8.322594815328908e-05,,,5.505886096111857e-05,0.00012342600836622416,0.00021646741588296297,,,0.00024804979796389523,0.00013246477868854333,0.00013245410019968815,,,1.0676988409417836e-05,,
902,Romain2017,3,subscapularis,0.00014807830068743624,,,0.00017440960063519633,0.00016455486104575292,0.0008247650790036195,,,0.000177189156639003,0.00013485728382727166,0.0006500742342788852,,,0.00017962177546435994,,
903,Romain2017,3,supraspinatus,0.001164482663749424,,,0.0006096636408389254,0.001121192476965515,0.0006967074118611661,,,0.0008404996384171206,0.0006378713424885762,0.00023203173643750308,,,0.00041125025067471427,,
904,Romain2017,3,upper trapezius,0.0003888316796076772,,,0.0002974713360629568,0.00034302042031554504,2.602464351734212e-05,,,0.0001269657673269696,8.392180091209473e-05,1.6369735474001022e-05,,,0.00011517658319702542,,
905,Romain2017,4,anterior deltoid,0.00016842576843479967,,,0.0002478445052212261,0.0001321022904512859,2.3536367640167925e-05,,,0.00010779830016354178,5.036907132505725e-05,5.569010005357056e-06,,,0.00019503464592334394,,
906,Romain2017,4,infraspinatus,1.2825799232332161e-05,,,2.9993452918899877e-05,2.066481135817289e-05,0.00010731679770303712,,,1.3226150808310284e-05,3.8880445001774796e-05,5.499601630961894e-06,,,8.59246523729585e-06,,
907,Romain2017,4,middle deltoid,0.00015134287025695596,,,0.00018489673955171307,0.0001670150873752542,0.00010019146797676683,,,9.61741572854279e-05,4.593941258261309e-05,5.770406070656987e-06,,,2.1188665648007994e-05,,
908,Romain2017,4,pectoralis major,1.3079026004880772e-05,,,1.8018745060486305e-05,7.2319451385495975e-06,9.336114380929965e-06,,,6.602570856832445e-06,6.027673981888247e-06,3.291100817256097e-05,,,0.0001331764502088969,,
909,Romain2017,4,posterior deltoid,3.905614347547547e-05,,,6.792033610403608e-05,6.263744485124783e-05,0.00014353365604901264,,,5.7626004537704326e-05,9.283924792265926e-05,1.241866261982569e-05,,,7.3544460218275396e-06,,
910,Romain2017,4,subscapularis,1.4979697830333164e-05,,,1.598925999602305e-05,1.9726537797592118e-05,6.462129961382312e-05,,,2.702435027481009e-05,3.9241249953198865e-05,6.476788145577257e-06,,,6.248055595037002e-06,,
911,Romain2017,4,supraspinatus,0.00036492291002213556,,,0.0007273522179142064,0.0007090134671788743,0.00043049555759207747,,,0.0003501807516794776,0.0002892877094620207,7.614585471370332e-05,,,0.00013123049264173787,,
912,Romain2017,4,upper trapezius,0.0004522395193722035,,,0.0004306822792521556,0.00028914360369709747,6.418999436138231e-05,,,0.0002949395328752912,3.7688667504442625e-05,6.521153002690656e-06,,,0.00012075476586872249,,
913,Romain2017,5,anterior deltoid,0.0001495248918117306,,,0.00023911188768969922,0.00017317865348685468,6.459148555095698e-06,,,3.77502617729964e-05,2.754707323423731e-05,9.289260236426093e-06,,,0.00016117711273521762,,
914,Romain2017,5,infraspinatus,0.0001892253160709867,,,0.0005517908771153535,0.00035613691508871716,6.518248189632646e-05,,,0.0005877792553365976,0.0007372670006336749,0.0002702682686150197,,,8.990663268613871e-05,,
915,Romain2017,5,middle deltoid,9.314262499196845e-05,,,0.00010539632366888986,8.872341906651774e-05,1.4806277130727898e-05,,,5.94009586665251e-05,3.890488218485796e-05,3.0499827073971973e-05,,,2.3954098178326916e-05,,
916,Romain2017,5,pectoralis major,5.5311037988662164e-06,,,1.1798900342857346e-05,5.931804358861603e-06,8.836455689777872e-06,,,3.994620055202809e-06,4.032292458960646e-06,9.88928480072005e-06,,,7.409840538527887e-05,,
917,Romain2017,5,posterior deltoid,9.780695813009874e-05,,,9.151717606666919e-05,8.617688303956752e-05,7.068905787492934e-05,,,5.911998660088991e-05,5.989011785819083e-05,6.612162957867064e-05,,,1.5180041013480342e-05,,
918,Romain2017,5,subscapularis,8.688987789210904e-05,,,0.00010060457038702623,0.00010557313161583204,0.00027966347275074364,,,0.00016569112350522372,0.00011539364863419662,0.0004101147378287358,,,4.864583172261296e-05,,
919,Romain2017,5,supraspinatus,0.0008390232392740329,,,0.0010553371483516209,0.0008482504363752021,0.0005731559580336528,,,0.000684858067444733,0.0005282322239349767,0.0002194841301648409,,,0.00021094068276572187,,
920,Romain2017,5,upper trapezius,0.0002885657068232667,,,0.00027120524157952706,0.0002627684257076365,1.9753146725538575e-05,,,7.819703366795422e-05,1.4279916727983912e-05,1.8621568717833464e-05,,,0.0001334045017312068,,
921,Romain2017,6,anterior deltoid,0.0002744547299079309,,,0.00035162501444315365,0.00026571331027688594,2.2688574795070773e-05,,,8.88045611258358e-05,8.27927905213287e-05,7.313891444011441e-05,,,0.00028087630888565967,,
922,Romain2017,6,infraspinatus,0.00042284052695141134,,,0.00046279996335962554,0.00033817002625693147,0.0005197748353384625,,,0.0002294077908686282,0.00029983290247483503,4.3375414288813254e-05,,,0.00036506816389626784,,
923,Romain2017,6,middle deltoid,0.00026579385865715087,,,0.0002938613689578708,0.0002668773954097076,0.00018909639963293602,,,0.00021977916125259843,0.00020224587280521185,9.239463635982946e-06,,,2.8481641133107468e-05,,
924,Romain2017,6,pectoralis major,8.078289263679408e-06,,,4.3809573718125145e-05,7.611103918210787e-06,5.559448341511359e-06,,,7.250431707200282e-06,5.6762203661366564e-06,0.00024017177872939828,,,0.00035501523232347196,,
925,Romain2017,6,posterior deltoid,0.00018913967657047145,,,0.0002137045559374201,0.0003227854860750697,0.0006025562268753181,,,0.0005334399563123132,0.0004286757686252121,1.0263584461412086e-05,,,1.3340257767194069e-05,,
926,Romain2017,6,subscapularis,0.000308492409042259,,,0.0003024594792539164,0.0009446791827192219,0.00016366274462806764,,,0.00027696973849449023,1.828688050171689e-20,0.0015884533630347209,,,0.0006066265099799677,,
927,Romain2017,6,supraspinatus,0.00036960884476534806,,,0.00035404106576027356,0.0003915791589159007,0.00022562975221655226,,,0.000280406511124732,0.00021195010690764412,3.519363695173826e-05,,,0.00013118673292413147,,
928,Romain2017,6,upper trapezius,0.0003713133113076172,,,0.0003502930267138733,0.000291825443059151,0.0002007842070346005,,,0.0003191316578196607,0.00017294640279878718,3.420716918832588e-05,,,0.00021232520112467415,,
929,Romain2017,7,anterior deltoid,0.00022253174207673823,,,0.00035042240179731506,0.0003038079259369612,1.7195090940875385e-05,,,8.935463579461426e-05,2.447047444056971e-05,7.02096683334946e-06,,,0.0002101425348064743,,
930,Romain2017,7,infraspinatus,0.0002431684716149424,,,0.0002458281534748217,0.00030209721632366425,0.00014115605484977213,,,0.00012882993912145642,0.0001339893961805326,4.4207348236250036e-05,,,8.172930573577585e-05,,
931,Romain2017,7,middle deltoid,0.0001518767367911043,,,0.00013124518717700281,0.0001572756882008219,0.00012663176807117008,,,7.637807223446021e-05,5.0651091028055475e-05,1.759865758326036e-05,,,5.631899209152754e-05,,
932,Romain2017,7,pectoralis major,3.2051311612656646e-06,,,1.2105255755041867e-05,9.717890642275602e-06,5.994897703012594e-06,,,1.2405510499306069e-05,1.2386585103907383e-05,2.322566640386819e-05,,,4.169941585627583e-05,,
933,Romain2017,7,posterior deltoid,7.900423832877908e-05,,,8.050285068250355e-05,6.830580865567938e-05,0.0001732215271281183,,,5.921954646328433e-05,5.605375588368515e-05,4.29039262178565e-05,,,2.6057273624896136e-05,,
934,Romain2017,7,subscapularis,0.00017717808837624122,,,0.00018092814336137134,0.00018103227629222355,0.00037018990952628067,,,0.0002633285313308678,0.00021545542359630617,0.00023413039126912627,,,0.0001020313655106671,,
935,Romain2017,7,supraspinatus,0.0004277361306906043,,,0.0003615366777299475,0.0005758559547941742,0.00046472510523857174,,,0.0003378131156413157,0.000233011893206157,5.237889630697098e-05,,,0.00022322628681799384,,
936,Romain2017,7,upper trapezius,0.0001830825573592344,,,0.00017181593795258476,0.00019378032755740484,0.00016497173561861987,,,0.00017272220507409664,5.573359084958208e-05,1.617759282396043e-05,,,8.314734036224401e-05,,
937,Romain2017,8,anterior deltoid,0.0003734322278652259,,,0.0004893804218010165,0.0003891247445695291,3.104471043017664e-05,,,0.0001941967047934621,6.23311948853183e-05,9.026372409406843e-06,,,0.00015161985082919152,,
938,Romain2017,8,infraspinatus,6.34656427627236e-05,,,9.307659194275512e-05,6.305709925550809e-05,0.0002863136889630954,,,2.822505077661653e-05,0.0001646167951247052,0.0004572832641303876,,,4.889328125934364e-05,,
939,Romain2017,8,middle deltoid,0.00018491325815107434,,,0.00016130627218007503,0.00019189601367133668,0.00017709969222248146,,,0.00011012182202938003,0.00011085796781445802,1.2988771400473636e-05,,,6.422101124960043e-05,,
940,Romain2017,8,pectoralis major,3.4731916990671476e-05,,,2.313860407672829e-05,2.4189450701015427e-05,4.651095042684927e-06,,,8.661489256995143e-06,3.826701029588016e-06,2.1474827313686347e-05,,,0.00020654871446710402,,
941,Romain2017,8,posterior deltoid,8.306486818339616e-05,,,0.0001384279811360007,0.00010199788560861467,0.00018071320024291612,,,5.736097057122741e-05,0.00013684563652954838,8.792454043909821e-05,,,2.2943316650008464e-05,,
942,Romain2017,8,subscapularis,0.00023498741742957336,,,0.0003539704508365442,0.0005404762267252264,0.0004890089743410546,,,0.00030879223226947574,0.0005182873383580927,0.0006467809006859458,,,0.0002787982396555915,,
943,Romain2017,8,supraspinatus,0.00033456284740031593,,,0.0005241535022082712,0.0004198790118732384,0.0003584274152085709,,,0.00041669320242758667,0.0004067870265713105,6.770467172853224e-05,,,6.154344596014105e-05,,
944,Romain2017,8,upper trapezius,0.00034712879763690476,,,0.00045490549692645926,0.0003595435515998109,0.00017170683744595358,,,0.00025271256339686507,0.00018909687820304485,1.7097888471589115e-05,,,4.895002363107315e-05,,
945,Romain2017,9,anterior deltoid,0.00027551526780116925,,,0.00023793632157454562,0.00023020949328423103,2.9513104615564367e-05,,,0.0004775881065479201,0.0001937868174317214,0.0003155352945000128,,,0.0003943947211773485,,
946,Romain2017,9,infraspinatus,0.00034669140998706236,,,0.00031061116952518986,0.0003433696766348063,7.104843302335173e-05,,,0.000251254375909689,0.0006059219822540277,0.0001324754392492472,,,0.00015886931533484964,,
947,Romain2017,9,middle deltoid,0.00039189105207698254,,,0.00023920133289765877,0.00041353459717086155,0.00025458563843390713,,,0.0004959779507081326,0.00021455464809304672,7.338840239876802e-05,,,0.00020646498505513662,,
948,Romain2017,9,pectoralis major,9.078920587605067e-06,,,4.440776791508342e-05,9.55572135097613e-06,1.4453096200799317e-05,,,9.72986704967052e-06,5.583695198489737e-06,0.00017890418162716786,,,0.00017959421746585464,,
949,Romain2017,9,posterior deltoid,0.0001359133518737004,,,0.0019476975522713588,0.00014664423702388633,0.00042972599575759974,,,0.00030058334695111865,0.00026974019657683633,6.688467140029115e-05,,,2.033798360328818e-05,,
950,Romain2017,9,subscapularis,3.4219315383130934e-07,,,0.00010723351575861787,0.00012243061339264034,0.00010460089668108649,,,0.00011601973679150858,7.778515802674291e-05,0.00044396571517219414,,,8.960983197742742e-05,,
951,Romain2017,9,supraspinatus,0.000729352116641767,,,0.00030406485352734005,0.0003707010903032443,0.0007828902622429326,,,0.000491558893080489,0.000336410117893847,0.00012466685814258694,,,0.0001583446119787151,,
952,Romain2017,9,upper trapezius,0.0007398029509973465,,,0.000453077388507332,0.0004994330373517481,0.0003077113751545767,,,0.0005902590808834418,9.495028442561437e-05,4.160956044975257e-05,,,0.00035802231138974656,,
